id	bacterial_strain	organism_type	experiment	replicate	sampling_date	day_in_experiment	unreliable_pop_size	notes	OD600	pred_cells_ml	pred_corrected								
Ct2	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	2	24/07/2017	756	no	NA	0.447	NA	NA								
Ct2	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	2	21/08/2017	784	no	NA	0.315	NA	NA								
Ct2	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	2	18/09/2017	812	no	NA	0.482	NA	NA								
Ct2	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	2	17/10/2017	841	no	NA	0.414	NA	NA								
Ct2	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	2	14/11/2017	869	no	NA	0.435	NA	NA								
Ct2	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	2	12/12/2017	897	no	NA	0.479	NA	NA								
Ct2	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	2	09/01/2018	925	no	NA	0.475	NA	NA								
Ct2	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	2	06/02/2018	953	no	NA	0.513	NA	NA								
Ct2	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	2	06/03/2018	981	no	NA	0.473	NA	NA								
Ct2	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	2	03/04/2018	1009	no	NA	0.451	NA	NA								
Ct2	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	2	01/05/2018	1037	no	NA	0.495	NA	NA								
Ct2	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	2	29/05/2018	1065	yes	NA	0.364	NA	NA								
Ct2	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	2	26/06/2018	1093	no	NA	0.460	NA	NA								
Ct2	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	2	24/07/2018	1121	no	NA	0.477	NA	NA								
Ct2	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	2	21/08/2018	1149	no	NA	0.452	NA	NA								
Ct2	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	2	18/09/2018	1177	no	NA	0.539	NA	NA								
Ct2	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	2	16/10/2018	1205	no	NA	0.544	NA	NA								
Ct2	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	2	13/11/2018	1233	no	NA	0.544	NA	NA								
Ct2	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	2	11/12/2018	1261	no	NA	0.415	NA	NA								
Ct2	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	2	08/01/2019	1289	yes	NA	0.550	NA	NA								
Ct2	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	2	14/01/2019	1295	yes	NA	0.528	NA	NA								
Ct2	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	2	21/01/2019	1302	no	NA	0.555	NA	NA								
Ct2	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	2	28/01/2019	1309	no	NA	0.522	NA	NA								
Ct2	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	2	04/02/2019	1316	no	NA	0.531	NA	NA								
Ct2	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	2	11/02/2019	1323	no	NA	0.534	NA	NA								
Ct2	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	2	18/02/2019	1330	no	NA	0.495	NA	NA								
Ct2	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	2	25/02/2019	1337	no	NA	0.514	NA	NA								
Ct2	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	2	04/03/2019	1344	no	NA	NA	NA	NA								
Ct2	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	2	11/03/2019	1351	no	NA	NA	NA	NA								
Ct2	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	2	18/03/2019	1358	no	NA	NA	NA	NA								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	29/06/2015	0	no	NA	NA	10000	5000								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	27/07/2015	28	no	NA	NA	12800	6400								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	24/08/2015	56	no	NA	NA	6000	3000								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	21/09/2015	84	no	NA	NA	20800	10400								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	19/10/2015	112	no	NA	NA	6000	3000								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	16/11/2015	140	no	NA	NA	14000	7000								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	14/12/2015	168	no	NA	NA	9600	4800								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	11/01/2016	196	no	NA	NA	20000	10000								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	08/02/2016	224	no	NA	NA	26800	13400								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	07/03/2016	252	no	NA	NA	20000	10000								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	03/04/2016	279	no	NA	NA	44000	22000								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	04/05/2016	310	no	NA	NA	5200	2600								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	30/05/2016	336	no	NA	NA	12400	6200								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	27/06/2016	364	no	NA	NA	50200	25100								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	25/07/2016	392	no	NA	NA	15600	7800								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	22/08/2016	420	no	NA	NA	6800	3400								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	19/09/2016	448	no	NA	NA	15600	7800								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	17/10/2016	476	no	NA	NA	7600	3800								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	14/11/2016	504	no	NA	NA	7600	3800								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	12/12/2016	532	no	NA	NA	800	400								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	09/01/2017	560	no	NA	NA	14400	7200								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	06/02/2017	588	no	NA	NA	6000	3000								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	06/03/2017	616	no	NA	NA	4400	2200								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	13/03/2017	623	no	NA	NA	7200	3600								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	03/04/2017	644	no	NA	NA	1600	800								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	01/05/2017	672	yes	NA	NA	4400	2200								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	29/05/2017	700	no	NA	NA	1200	600								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	26/06/2017	728	no	NA	NA	14800	7400								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	24/07/2017	756	no	NA	NA	800	400								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	21/08/2017	784	no	NA	NA	17600	8800								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	18/09/2017	812	no	NA	NA	18800	9400								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	17/10/2017	841	no	NA	NA	15600	7800								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	14/11/2017	869	no	NA	NA	52800	26400								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	12/12/2017	897	no	NA	NA	12800	6400								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	09/01/2018	925	no	NA	NA	31600	15800								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	06/02/2018	953	no	NA	NA	54400	27200								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	06/03/2018	981	no	NA	NA	24400	12200								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	03/04/2018	1009	no	NA	NA	89600	44800								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	01/05/2018	1037	no	NA	NA	76000	38000								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	29/05/2018	1065	yes	NA	NA	56000	28000								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	26/06/2018	1093	no	NA	NA	39600	19800								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	24/07/2018	1121	no	NA	NA	16000	8000								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	21/08/2018	1149	no	NA	NA	11200	11200								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	18/09/2018	1177	no	NA	NA	10400	10400								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	16/10/2018	1205	no	NA	NA	5200	5200								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	13/11/2018	1233	no	NA	NA	2000	2000								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	11/12/2018	1261	no	NA	NA	9200	9200								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	08/01/2019	1289	yes	NA	NA	25600	25600								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	14/01/2019	1295	yes	NA	NA	16400	16400								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	21/01/2019	1302	no	NA	NA	7200	7200								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	28/01/2019	1309	no	NA	NA	13600	13600								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	04/02/2019	1316	no	NA	NA	8000	8000								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	11/02/2019	1323	no	NA	NA	6000	6000								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	18/02/2019	1330	no	NA	NA	10000	10000								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	25/02/2019	1337	no	NA	NA	10000	10000								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	04/03/2019	1344	no	NA	NA	NA	NA								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	11/03/2019	1351	no	NA	NA	NA	NA								
Ct2	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	2	18/03/2019	1358	no	NA	NA	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	29/06/2015	0	no	NA	0.000	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	27/07/2015	28	no	NA	0.151	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	24/08/2015	56	no	NA	0.196	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	21/09/2015	84	no	NA	0.181	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	19/10/2015	112	no	NA	0.212	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	16/11/2015	140	no	NA	0.231	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	14/12/2015	168	no	NA	0.259	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	11/01/2016	196	no	NA	0.273	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	08/02/2016	224	no	NA	0.305	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	07/03/2016	252	no	NA	0.272	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	03/04/2016	279	no	NA	0.177	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	04/05/2016	310	no	NA	0.379	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	30/05/2016	336	no	NA	0.365	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	27/06/2016	364	no	NA	0.510	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	25/07/2016	392	no	NA	0.389	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	22/08/2016	420	no	NA	0.440	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	19/09/2016	448	no	NA	0.364	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	17/10/2016	476	no	NA	0.460	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	14/11/2016	504	no	NA	0.422	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	12/12/2016	532	no	NA	0.430	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	09/01/2017	560	no	NA	0.443	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	06/02/2017	588	no	NA	0.398	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	06/03/2017	616	no	NA	0.405	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	13/03/2017	623	no	NA	0.391	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	03/04/2017	644	no	NA	0.418	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	01/05/2017	672	yes	NA	0.187	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	29/05/2017	700	no	NA	0.337	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	26/06/2017	728	no	NA	0.312	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	24/07/2017	756	no	NA	0.432	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	21/08/2017	784	no	NA	0.396	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	18/09/2017	812	no	NA	0.495	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	17/10/2017	841	no	NA	0.495	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	14/11/2017	869	no	NA	0.451	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	12/12/2017	897	no	NA	0.520	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	09/01/2018	925	no	NA	0.541	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	06/02/2018	953	no	NA	0.555	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	06/03/2018	981	no	NA	0.523	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	03/04/2018	1009	no	NA	0.553	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	01/05/2018	1037	no	NA	0.598	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	29/05/2018	1065	yes	NA	0.363	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	26/06/2018	1093	no	NA	0.553	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	24/07/2018	1121	no	NA	0.464	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	21/08/2018	1149	no	NA	0.549	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	18/09/2018	1177	no	NA	0.578	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	16/10/2018	1205	no	NA	0.543	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	13/11/2018	1233	no	NA	0.563	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	11/12/2018	1261	no	NA	0.422	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	08/01/2019	1289	yes	NA	0.524	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	14/01/2019	1295	yes	NA	0.555	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	21/01/2019	1302	no	NA	0.556	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	28/01/2019	1309	no	NA	0.567	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	04/02/2019	1316	no	NA	0.551	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	11/02/2019	1323	no	NA	0.533	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	18/02/2019	1330	no	NA	0.531	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	25/02/2019	1337	no	NA	0.555	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	04/03/2019	1344	no	NA	NA	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	11/03/2019	1351	no	NA	NA	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	bacteria	bacteria-ciliate	3	18/03/2019	1358	no	NA	NA	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	29/06/2015	0	no	NA	NA	10000	5000								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	27/07/2015	28	no	NA	NA	24400	12200								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	24/08/2015	56	no	NA	NA	8400	4200								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	21/09/2015	84	no	NA	NA	8800	4400								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	19/10/2015	112	no	NA	NA	7200	3600								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	16/11/2015	140	no	NA	NA	14000	7000								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	14/12/2015	168	no	NA	NA	8400	4200								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	11/01/2016	196	no	NA	NA	19200	9600								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	08/02/2016	224	no	NA	NA	23600	11800								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	07/03/2016	252	no	NA	NA	19200	9600								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	03/04/2016	279	no	NA	NA	39600	19800								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	04/05/2016	310	no	NA	NA	4000	2000								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	30/05/2016	336	no	NA	NA	8400	4200								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	27/06/2016	364	no	NA	NA	6200	3100								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	25/07/2016	392	no	NA	NA	10000	5000								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	22/08/2016	420	no	NA	NA	3200	1600								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	19/09/2016	448	no	NA	NA	27200	13600								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	17/10/2016	476	no	NA	NA	18000	9000								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	14/11/2016	504	no	NA	NA	54400	27200								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	12/12/2016	532	no	NA	NA	8800	4400								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	09/01/2017	560	no	NA	NA	39600	19800								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	06/02/2017	588	no	NA	NA	16800	8400								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	06/03/2017	616	no	NA	NA	22400	11200								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	13/03/2017	623	no	NA	NA	1200	600								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	03/04/2017	644	no	NA	NA	3600	1800								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	01/05/2017	672	yes	NA	NA	10000	5000								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	29/05/2017	700	no	NA	NA	10800	5400								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	26/06/2017	728	no	NA	NA	28800	14400								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	24/07/2017	756	no	NA	NA	17200	8600								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	21/08/2017	784	no	NA	NA	39200	19600								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	18/09/2017	812	no	NA	NA	29600	14800								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	17/10/2017	841	no	NA	NA	41600	20800								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	14/11/2017	869	no	NA	NA	46400	23200								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	12/12/2017	897	no	NA	NA	44800	22400								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	09/01/2018	925	no	NA	NA	36400	18200								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	06/02/2018	953	no	NA	NA	33600	16800								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	06/03/2018	981	no	NA	NA	26400	13200								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	03/04/2018	1009	no	NA	NA	54000	27000								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	01/05/2018	1037	no	NA	NA	38000	19000								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	29/05/2018	1065	yes	NA	NA	45600	22800								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	26/06/2018	1093	no	NA	NA	59200	29600								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	24/07/2018	1121	no	NA	NA	47200	23600								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	21/08/2018	1149	no	NA	NA	20400	20400								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	18/09/2018	1177	no	NA	NA	23600	23600								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	16/10/2018	1205	no	NA	NA	14400	14400								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	13/11/2018	1233	no	NA	NA	12800	12800								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	11/12/2018	1261	no	NA	NA	400	400								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	08/01/2019	1289	yes	NA	NA	16800	16800								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	14/01/2019	1295	yes	NA	NA	16400	16400								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	21/01/2019	1302	no	NA	NA	4000	4000								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	28/01/2019	1309	no	NA	NA	7200	7200								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	04/02/2019	1316	no	NA	NA	8400	8400								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	11/02/2019	1323	no	NA	NA	8400	8400								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	18/02/2019	1330	no	NA	NA	8000	8000								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	25/02/2019	1337	no	NA	NA	9200	9200								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	04/03/2019	1344	no	NA	NA	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	11/03/2019	1351	no	NA	NA	NA	NA								
Ct3	Comamonas_testosteroni_HAMBI_403	ciliate	bacteria-ciliate	3	18/03/2019	1358	no	NA	NA	NA	NA								
Sm1	Serratia_marcescens_ATCC_13880	bacteria	bacteria-ciliate	1	29/06/2015	0	no	NA	0.000	NA	NA								
Sm1	Serratia_marcescens_ATCC_13880	bacteria	bacteria-ciliate	1	27/07/2015	7	no	3_weeks_lost_to_predator_extinction	0.192	NA	NA								
Sm1	Serratia_marcescens_ATCC_13880	bacteria	bacteria-ciliate	1	24/08/2015	35	no	NA	0.163	NA	NA								
Sm1	Serratia_marcescens_ATCC_13880	bacteria	bacteria-ciliate	1	21/09/2015	63	no	NA	0.217	NA	NA								
